AXIOM TRADING BOT - SPY HISTORICAL DATA EXPORT - PART 3/4
(paste parts in order 1/4 -> 4/4)

1399469400,2014-05-07,187.41000366210938,187.97000122070312,186.00999450683594,187.8800048828125,106500000
1399555800,2014-05-08,187.7100067138672,189.0500030517578,187.0800018310547,187.67999267578125,93618000
1399642200,2014-05-09,187.7100067138672,188.0399932861328,186.8300018310547,187.9600067138672,83679000
1399901400,2014-05-12,188.8000030517578,189.8800048828125,188,189.7899932861328,86940000
1399987800,2014-05-13,190.0399932861328,190.4199981689453,189.77000427246094,189.9600067138672,66454000
1400074200,2014-05-14,189.7899932861328,189.8800048828125,188.7899932861328,189.05999755859375,72367000
1400160600,2014-05-15,188.67999267578125,188.72000122070312,186.47999572753906,187.39999389648438,154956000
1400247000,2014-05-16,187.50999450683594,188.1300048828125,186.72000122070312,188.0500030517578,97458000
1400506200,2014-05-19,187.69000244140625,188.88999938964844,187.52000427246094,188.74000549316406,63839000
1400592600,2014-05-20,188.64999389648438,188.6699981689453,187.07000732421875,187.5500030517578,111644000
1400679000,2014-05-21,188.08999633789062,189.22000122070312,188.05999755859375,189.1300048828125,89093000
1400765400,2014-05-22,189.17999267578125,189.97999572753906,188.86000061035156,189.58999633789062,61549000
1400851800,2014-05-23,189.75999450683594,190.47999572753906,189.58999633789062,190.35000610351562,61092800
1401197400,2014-05-27,191.05999755859375,191.5800018310547,190.9499969482422,191.52000427246094,72010000
1401283800,2014-05-28,191.52000427246094,191.82000732421875,191.05999755859375,191.3800048828125,66723000
1401370200,2014-05-29,191.82000732421875,192.39999389648438,191.3300018310547,192.3699951171875,64377000
1401456600,2014-05-30,192.19000244140625,192.8000030517578,192.02999877929688,192.67999267578125,76316000
1401715800,2014-06-02,192.9499969482422,192.99000549316406,191.97000122070312,192.89999389648438,64656000
1401802200,2014-06-03,192.42999267578125,192.89999389648438,192.25,192.8000030517578,65047000
1401888600,2014-06-04,192.47000122070312,193.3000030517578,192.27000427246094,193.19000244140625,55529000
1401975000,2014-06-05,193.41000366210938,194.64999389648438,192.6999969482422,194.4499969482422,92103000
1402061400,2014-06-06,194.8699951171875,195.42999267578125,194.77999877929688,195.3800048828125,78696000
1402320600,2014-06-09,195.35000610351562,196.0500030517578,195.1699981689453,195.5800018310547,65119000
1402407000,2014-06-10,195.33999633789062,195.63999938964844,194.9199981689453,195.60000610351562,57129000
1402493400,2014-06-11,194.89999389648438,195.1199951171875,194.47999572753906,194.9199981689453,68772000
1402579800,2014-06-12,194.69000244140625,194.8000030517578,193.11000061035156,193.5399932861328,106350000
1402666200,2014-06-13,193.9199981689453,194.32000732421875,193.3000030517578,194.1300048828125,82017000
1402925400,2014-06-16,193.88999938964844,194.6999969482422,193.66000366210938,194.2899932861328,87424000
1403011800,2014-06-17,194.02000427246094,194.97000122070312,193.80999755859375,194.8300018310547,84834000
1403098200,2014-06-18,194.8300018310547,196.3699951171875,194.39999389648438,196.25999450683594,105267000
1403184600,2014-06-19,196.42999267578125,196.60000610351562,195.8000030517578,196.47999572753906,85929000
1403271000,2014-06-20,196.02999877929688,196.10000610351562,195.6999969482422,195.94000244140625,100587000
1403530200,2014-06-23,195.99000549316406,196.0500030517578,195.52000427246094,195.8800048828125,70611000
1403616600,2014-06-24,195.52999877929688,196.5,194.47999572753906,194.6999969482422,96237000
1403703000,2014-06-25,194.2899932861328,195.77999877929688,194.25,195.5800018310547,82782000
1403789400,2014-06-26,195.61000061035156,195.6300048828125,194.1300048828125,195.44000244140625,84312000
1403875800,2014-06-27,194.97999572753906,195.8800048828125,194.88999938964844,195.82000732421875,71445100
1404135000,2014-06-30,195.6999969482422,196.1699981689453,195.52999877929688,195.72000122070312,70201200
1404221400,2014-07-01,196.1999969482422,197.6300048828125,196.1300048828125,197.02999877929688,90470000
1404307800,2014-07-02,197.0500030517578,197.47999572753906,196.9600067138672,197.22999572753906,52475000
1404394200,2014-07-03,197.7899932861328,198.2899932861328,197.63999938964844,198.1999969482422,52938800
1404739800,2014-07-07,197.82000732421875,197.97999572753906,197.22000122070312,197.50999450683594,61696000
1404826200,2014-07-08,197.14999389648438,197.22000122070312,195.75999450683594,196.24000549316406,108143000
1404912600,2014-07-09,196.72999572753906,197.3000030517578,196.30999755859375,197.1199951171875,72992000
1404999000,2014-07-10,195.22000122070312,196.86000061035156,195.05999755859375,196.33999633789062,99040000
1405085400,2014-07-11,196.22000122070312,196.75,195.77999877929688,196.61000061035156,64243000
1405344600,2014-07-14,197.61000061035156,197.86000061035156,197.44000244140625,197.60000610351562,58658000
1405431000,2014-07-15,197.72000122070312,198.10000610351562,196.36000061035156,197.22999572753906,111307000
1405517400,2014-07-16,198.11000061035156,198.25999450683594,197.4199981689453,197.9600067138672,79986400
1405603800,2014-07-17,197.35000610351562,198.10000610351562,195.42999267578125,195.7100067138672,145398000
1405690200,2014-07-18,196.35000610351562,197.91000366210938,196.24000549316406,197.7100067138672,124330000
1405949400,2014-07-21,197.08999633789062,197.5,196.42999267578125,197.33999633789062,67592000
1406035800,2014-07-22,198.00999450683594,198.55999755859375,197.8699951171875,198.1999969482422,67678000
1406122200,2014-07-23,198.5,198.85000610351562,198.10000610351562,198.63999938964844,65612000
1406208600,2014-07-24,198.8300018310547,199.05999755859375,198.4499969482422,198.64999389648438,56888000
1406295000,2014-07-25,198.08999633789062,198.25999450683594,197.3300018310547,197.72000122070312,76837000
1406554200,2014-07-28,197.75999450683594,198.08999633789062,196.6199951171875,197.8000030517578,69259000
1406640600,2014-07-29,198.1699981689453,198.4499969482422,196.9199981689453,196.9499969482422,80466000
1406727000,2014-07-30,197.64999389648438,197.91000366210938,196.16000366210938,196.97999572753906,104222000
1406813400,2014-07-31,195.61000061035156,195.77999877929688,192.97000122070312,193.08999633789062,183479000
1406899800,2014-08-01,192.55999755859375,193.75999450683594,191.57000732421875,192.5,189261000
1407159000,2014-08-04,192.8699951171875,194.3000030517578,192.0500030517578,193.88999938964844,91340000
1407245400,2014-08-05,193.10000610351562,193.60000610351562,191.30999755859375,192.00999450683594,152690000
1407331800,2014-08-06,191.11000061035156,192.88999938964844,191.0800018310547,192.07000732421875,94818000
1407418200,2014-08-07,192.94000244140625,193.1300048828125,190.5500030517578,191.02999877929688,135733000
1407504600,2014-08-08,191.4600067138672,193.3699951171875,190.9499969482422,193.24000549316406,117014000
1407763800,2014-08-11,193.97000122070312,194.66000366210938,193.7100067138672,193.8000030517578,74544000
1407850200,2014-08-12,193.61000061035156,194.14999389648438,192.94000244140625,193.52999877929688,73632000
1407936600,2014-08-13,194.2899932861328,195.05999755859375,193.9600067138672,194.83999633789062,69047000
1408023000,2014-08-14,195.16000366210938,195.75999450683594,194.97999572753906,195.75999450683594,57371000
1408109400,2014-08-15,196.47000122070312,196.64999389648438,194.30999755859375,195.72000122070312,139951000
1408368600,2014-08-18,196.8000030517578,197.4499969482422,196.69000244140625,197.36000061035156,75424000
1408455000,2014-08-19,197.83999633789062,198.5399932861328,197.44000244140625,198.38999938964844,59135000
1408541400,2014-08-20,198.1199951171875,199.16000366210938,198.0800018310547,198.9199981689453,72763000
1408627800,2014-08-21,199.08999633789062,199.75999450683594,198.92999267578125,199.5,67791000
1408714200,2014-08-22,199.33999633789062,199.69000244140625,198.74000549316406,199.19000244140625,76107000
1408973400,2014-08-25,200.13999938964844,200.58999633789062,199.14999389648438,200.1999969482422,63855000
1409059800,2014-08-26,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,47298000
1409146200,2014-08-27,200.42999267578125,200.57000732421875,199.94000244140625,200.25,47874000
1409232600,2014-08-28,199.58999633789062,200.27000427246094,199.38999938964844,200.13999938964844,58330000
1409319000,2014-08-29,200.4499969482422,200.72999572753906,199.82000732421875,200.7100067138672,65907000
1409664600,2014-09-02,200.97000122070312,201,199.86000061035156,200.61000061035156,72426000
1409751000,2014-09-03,201.3800048828125,201.41000366210938,200.22000122070312,200.5,57462000
1409837400,2014-09-04,200.83999633789062,201.5800018310547,199.66000366210938,200.2100067138672,85236000
1409923800,2014-09-05,200.1699981689453,201.19000244140625,199.41000366210938,201.11000061035156,102177000
1410183000,2014-09-08,200.9199981689453,201.2100067138672,200,200.58999633789062,64146000
1410269400,2014-09-09,200.41000366210938,200.5500030517578,198.91000366210938,199.32000732421875,88591000
1410355800,2014-09-10,199.42999267578125,200.1999969482422,198.77000427246094,200.07000732421875,67251000
1410442200,2014-09-11,199.27000427246094,200.3300018310547,199.1199951171875,200.3000030517578,66774400
1410528600,2014-09-12,200.10000610351562,200.1199951171875,198.55999755859375,199.1300048828125,117409300
1410787800,2014-09-15,199.16000366210938,199.32000732421875,198.3800048828125,198.97999572753906,76401000
1410874200,2014-09-16,198.61000061035156,200.83999633789062,198.5,200.47999572753906,116201000
1410960600,2014-09-17,200.77000427246094,201.67999267578125,199.75,200.75,151266000
1411047000,2014-09-18,201.36000061035156,201.85000610351562,201.10000610351562,201.82000732421875,94990000
1411133400,2014-09-19,201.52000427246094,201.89999389648438,200.2899932861328,200.6999969482422,121649000
1411392600,2014-09-22,200.35000610351562,200.3800048828125,198.72999572753906,199.14999389648438,125553000
1411479000,2014-09-23,198.42999267578125,199.25999450683594,197.9499969482422,198.00999450683594,111393000
1411565400,2014-09-24,198.0399932861328,199.69000244140625,197.52000427246094,199.55999755859375,107276000
1411651800,2014-09-25,199.0399932861328,199.0500030517578,196.27000427246094,196.33999633789062,150300000
1411738200,2014-09-26,196.6999969482422,198.38999938964844,196.4199981689453,197.89999389648438,103547000
1411997400,2014-09-29,196.1999969482422,197.88999938964844,196.0500030517578,197.5399932861328,95112000
1412083800,2014-09-30,197.69000244140625,198.3000030517578,196.61000061035156,197.02000427246094,131302000
1412170200,2014-10-01,196.6999969482422,196.77000427246094,193.91000366210938,194.35000610351562,177798000
1412256600,2014-10-02,194.17999267578125,195.05999755859375,192.35000610351562,194.3800048828125,157285000
1412343000,2014-10-03,195.67999267578125,196.94000244140625,195.0800018310547,196.52000427246094,121569000
1412602200,2014-10-06,197.33999633789062,197.60000610351562,195.5800018310547,196.2899932861328,104778000
1412688600,2014-10-07,195.27999877929688,195.72000122070312,193.22000122070312,193.25999450683594,147913000
1412775000,2014-10-08,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,186461000
1412861400,2014-10-09,196.3300018310547,196.60000610351562,192.5800018310547,192.74000549316406,210705000
1412947800,2014-10-10,192.69000244140625,193.64999389648438,190.49000549316406,190.5399932861328,221909000
1413207000,2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,230939000
1413293400,2014-10-14,188.4199981689453,189.82000732421875,187.0399932861328,187.6999969482422,215847000
1413379800,2014-10-15,185.16000366210938,187.69000244140625,181.9199981689453,186.42999267578125,380715000
1413466200,2014-10-16,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,270391000
1413552600,2014-10-17,188.4199981689453,189.75,187.6199951171875,188.47000122070312,214625000
1413811800,2014-10-20,188.1300048828125,190.4499969482422,188.07000732421875,190.3000030517578,130011000
1413898200,2014-10-21,191.67999267578125,194.1999969482422,191.47999572753906,194.07000732421875,154949000
1413984600,2014-10-22,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,151822000
1414071000,2014-10-23,194.6199951171875,196.1999969482422,194.25999450683594,194.92999267578125,154944000
1414157400,2014-10-24,195.25,196.49000549316406,194.49000549316406,196.42999267578125,117927000
1414416600,2014-10-27,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,82954000
1414503000,2014-10-28,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,106736000
1414589400,2014-10-29,198.5500030517578,199.1199951171875,196.8000030517578,198.11000061035156,142557000
1414675800,2014-10-30,197.5800018310547,199.9499969482422,197.39999389648438,199.3800048828125,113330000
1414762200,2014-10-31,201.77999877929688,201.82000732421875,200.77000427246094,201.66000366210938,146903000
1415025000,2014-11-03,201.9199981689453,202.4499969482422,201.30999755859375,201.77000427246094,93600000
1415111400,2014-11-04,201.22999572753906,201.60000610351562,200.05999755859375,201.07000732421875,93343000
1415197800,2014-11-05,202.5399932861328,202.58999633789062,201.4499969482422,202.33999633789062,91709000
1415284200,2014-11-06,202.38999938964844,203.25999450683594,201.63999938964844,203.14999389648438,107089000
1415370600,2014-11-07,203.1699981689453,203.60000610351562,202.61000061035156,203.33999633789062,89540000
1415629800,2014-11-10,203.3800048828125,204.0399932861328,203.1300048828125,203.97999572753906,66319000
1415716200,2014-11-11,204.05999755859375,204.30999755859375,203.64999389648438,204.17999267578125,54499400
1415802600,2014-11-12,203.35000610351562,204.24000549316406,203.30999755859375,203.9600067138672,90120300
1415889000,2014-11-13,204.16000366210938,204.8300018310547,203.2100067138672,204.19000244140625,85357900
1415975400,2014-11-14,204.10000610351562,204.49000549316406,203.72000122070312,204.24000549316406,80417500
1416234600,2014-11-17,203.85000610351562,204.5800018310547,203.64999389648438,204.3699951171875,80441000
1416321000,2014-11-18,204.44000244140625,205.9199981689453,204.44000244140625,205.5500030517578,76068100
1416407400,2014-11-19,205.30999755859375,205.5500030517578,204.3000030517578,205.22000122070312,82373000
1416493800,2014-11-20,204.25999450683594,205.7100067138672,204.17999267578125,205.5800018310547,72840300
1416580200,2014-11-21,207.63999938964844,207.83999633789062,205.97999572753906,206.67999267578125,142327300
1416839400,2014-11-24,207.1699981689453,207.38999938964844,206.91000366210938,207.25999450683594,65880800
1416925800,2014-11-25,207.5399932861328,207.7899932861328,206.8000030517578,207.11000061035156,79108300
1417012200,2014-11-26,207.2899932861328,207.75999450683594,207.02999877929688,207.63999938964844,62167800
1417185000,2014-11-28,207.49000549316406,207.8699951171875,206.91000366210938,207.1999969482422,57890100
1417444200,2014-12-01,206.39999389648438,206.5399932861328,205.3800048828125,205.75999450683594,103968400
1417530600,2014-12-02,205.80999755859375,207.33999633789062,205.77999877929688,207.08999633789062,74507200
1417617000,2014-12-03,207.3000030517578,208.14999389648438,207.10000610351562,207.88999938964844,68952000
1417703400,2014-12-04,207.5399932861328,208.27000427246094,206.6999969482422,207.66000366210938,91316600
1417789800,2014-12-05,207.8699951171875,208.47000122070312,207.5500030517578,208,91025500
1418049000,2014-12-08,207.52000427246094,208.1199951171875,205.92999267578125,206.61000061035156,108588200
1418135400,2014-12-09,204.3699951171875,206.60000610351562,203.91000366210938,206.47000122070312,125180100
1418221800,2014-12-10,205.91000366210938,205.97999572753906,202.92999267578125,203.16000366210938,159856400
